learning_id,application,class,identity,label,model,module,ownership_class,source_root,generation_basis,evidence_pointer,reachability,criticality,research_status,register_coverage,detail,open_question,material_delta,NA_PROCESS,DIM_PROCESS,NA_CONFIGURATION,DIM_CONFIGURATION,NA_OPTIONAL_FUNCTION,DIM_OPTIONAL_FUNCTION,NA_SOURCE,DIM_SOURCE,NA_RUNTIME,DIM_RUNTIME,DIM_DATA_MODEL,NA_DATA_MODEL,NA_SECURITY,DIM_SECURITY,DIM_CROSS_MODULE,NA_CROSS_MODULE,DIM_EDGE,NA_EDGE,FUNCTION_COMPLETE,APPLICABLE_DIMS,VERIFIED_DIMS,CONFIG_CONDITION,OPTIONAL_CLASS,OPTIONAL_ACTIVATION,SECURITY_CONDITION,PROCESS_CONDITION,EDGE_CONDITION,PROCESS_FACETS,CROSS_MODULE_CONDITION,DATA_CONDITION,RUNTIME_CONDITION,DET_PROCESS,RV_PROCESS,DET_CONFIGURATION,RV_CONFIGURATION,DET_OPTIONAL_FUNCTION,RV_OPTIONAL_FUNCTION,DET_SOURCE,RV_SOURCE,DET_RUNTIME,RV_RUNTIME,DET_DATA_MODEL,RV_DATA_MODEL,DET_SECURITY,RV_SECURITY,DET_CROSS_MODULE,RV_CROSS_MODULE,DET_EDGE,RV_EDGE,DETERMINED_COMPLETE,RESEARCH_COMPLETE
LI-INV-FIELD-1738,Inventory,FIELD,stock.warehouse.delivery_steps,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_warehouse.py:62,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Selection"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,NON-RELATIONAL — no cross-boundary edge,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1739,Inventory,FIELD,stock.warehouse.in_type_id,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_warehouse.py:76,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.picking.type — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1740,Inventory,FIELD,stock.warehouse.int_type_id,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_warehouse.py:77,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.picking.type — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1741,Inventory,FIELD,stock.warehouse.intrastat_region_id,'Intrastat region',stock.warehouse,stock_intrastat,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock_intrastat/models/stock_warehouse.py:10,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO account.intrastat.code — OUTSIDE the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1742,Inventory,FIELD,stock.warehouse.l10n_ec_country_code,'Country Code(EC)',stock.warehouse,l10n_ec_edi_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ec_edi_stock/models/stock_warehouse.py:31,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Char"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": ""'company_id.country_code'"", ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1743,Inventory,FIELD,stock.warehouse.l10n_ec_delivery_number,'Next Delivery Guide Number',stock.warehouse,l10n_ec_edi_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ec_edi_stock/models/stock_warehouse.py:18,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Integer"", ""required"": null, ""readonly"": ""False"", ""groups"": null, ""compute"": null, ""related"": ""'l10n_ec_delivery_number_sequence_id.number_next'"", ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1744,Inventory,FIELD,stock.warehouse.l10n_ec_delivery_number_sequence_id,'Delivery Guide Number Sequence',stock.warehouse,l10n_ec_edi_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ec_edi_stock/models/stock_warehouse.py:26,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO ir.sequence — OUTSIDE the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1745,Inventory,FIELD,stock.warehouse.l10n_ec_emission,'Emission Point',stock.warehouse,l10n_ec_edi_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ec_edi_stock/models/stock_warehouse.py:13,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Char"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,NON-RELATIONAL — no cross-boundary edge,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1746,Inventory,FIELD,stock.warehouse.l10n_ec_entity,'Entity Point',stock.warehouse,l10n_ec_edi_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_ec_edi_stock/models/stock_warehouse.py:7,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Char"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,NON-RELATIONAL — no cross-boundary edge,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1747,Inventory,FIELD,stock.warehouse.l10n_pe_anexo_establishment_code,'Annex Establishment Code',stock.warehouse,l10n_pe_reports_stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),l10n_pe_reports_stock/models/stock_warehouse.py:8,MODULE NOT INSTALLED ON ANY OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Char"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,NON-RELATIONAL — no cross-boundary edge,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1748,Inventory,FIELD,stock.warehouse.lot_stock_id,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_warehouse.py:46,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.location — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1749,Inventory,FIELD,stock.warehouse.manu_type_id,,stock.warehouse,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/models/stock_warehouse.py:24,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.picking.type — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1750,Inventory,FIELD,stock.warehouse.manufacture_mto_pull_id,,stock.warehouse,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/models/stock_warehouse.py:18,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.rule — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1751,Inventory,FIELD,stock.warehouse.manufacture_pull_id,,stock.warehouse,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/models/stock_warehouse.py:16,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.rule — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1752,Inventory,FIELD,stock.warehouse.manufacture_steps,,stock.warehouse,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/models/stock_warehouse.py:31,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Selection"", ""required"": ""True"", ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,NON-RELATIONAL — no cross-boundary edge,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1753,Inventory,FIELD,stock.warehouse.manufacture_to_resupply,,stock.warehouse,mrp,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),mrp/models/stock_warehouse.py:12,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Boolean"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": ""'_compute_manufacture_to_resupply'"", ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO Manufacture to Resupply — OUTSIDE the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
LI-INV-FIELD-1754,Inventory,FIELD,stock.warehouse.mto_pull_id,,stock.warehouse,stock,OWNED,R1,series-19 (content-verified: declarative-constraint construct present; inventory module 313 files),stock/models/stock_warehouse.py:72,MODULE INSTALLED ON AN OBSERVED DEPLOYMENT,CRITICAL,S1_SOURCE_LOCATED,05,"{""type"": ""Many2one"", ""required"": null, ""readonly"": null, ""groups"": null, ""compute"": null, ""related"": null, ""store"": null, ""tracking"": null, ""company_dependent"": null}",,,"the class is a declaration, not an invocable behaviour",NA,,VERIFIED,,VERIFIED,,VERIFIED,,VERIFIED,VERIFIED,,,VERIFIED,VERIFIED,,NA,the class has no lifecycle and therefore no reverse/cancel/return path,YES,7,7,"NO ELEMENT-LEVEL CONDITION — established by the gate census (instrument-validated, positive control fired)",CORE ALWAYS-AVAILABLE,none — always available once the module is installed,"OBJECT-LEVEL: 8 access grants, 2 record rules",,,,RELATES TO stock.rule — inside the domain,,,NA,NA,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,DETERMINED,NOT_RESEARCH_VERIFIED,DETERMINED,RESEARCH_VERIFIED,NA,NA,YES,NO
