learning_id,class,identity,label,model,module,evidence_pointer,criticality,detail,research_status,register_coverage,open_question,material_delta
LI-INV-ACTION-0069,ACTION,point_of_sale.action_pos_session,Sessions,pos.session,point_of_sale,point_of_sale/views/pos_session_view.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0070,ACTION,point_of_sale.action_pos_session_filtered,Sessions,pos.session,point_of_sale,point_of_sale/views/point_of_sale_dashboard.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{\n            'search_default_config_id': [active_id],\n            'default_config_id': active_id}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0071,ACTION,point_of_sale.sale_details_report,Sales Details,pos.session,point_of_sale,point_of_sale/views/point_of_sale_report.xml,STANDARD,"{""kind"": ""ir.actions.report"", ""view_mode"": null, ""binding"": ""pos.session"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0072,ACTION,pos_sale.pos_session_action_from_crm_team,Open Sessions,pos.session,pos_sale,pos_sale/views/sales_team_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": ""crm.team"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'search_default_open_sessions': True, 'search_default_crm_team_id': active_id}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0073,ACTION,quality_control.action_quality_check_wizard,Quality Check,quality.check.wizard,quality_control,quality_control/wizard/quality_check_wizard_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": ""{}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0074,ACTION,quality_control.stock_picking_action_quality_alert,Quality Alert,stock.picking,quality_control,quality_control/views/product_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0075,ACTION,quality_control.stock_picking_action_quality_check_on_demand,Quality Check,stock.picking,quality_control,quality_control/views/product_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0076,ACTION,quality_mrp.mrp_production_action_quality_check_on_demand,Quality Check,mrp.production,quality_mrp,quality_mrp/views/mrp_production_views.xml,STANDARD,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""mrp.production"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0077,ACTION,repair.action_create_repair_order,Create Repair,stock.picking,repair,repair/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0078,ACTION,repair.action_picking_repair,Repair Orders,repair.order,repair,repair/views/repair_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[('picking_type_id', '=', active_id)]"", ""context"": ""{'default_picking_type_id': active_id}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0079,ACTION,repair.action_picking_repair_graph,Repair Orders,repair.order,repair,repair/views/repair_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[]"", ""context"": ""{'search_default_filter_confirmed': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0080,ACTION,repair.action_repair_move_lines,Inventory Moves,stock.move.line,repair,repair/views/stock_move_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[('move_id.repair_id', '=', active_id)]"", ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0081,ACTION,repair.action_repair_order_form,Repair Orders,repair.order,repair,repair/views/repair_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0082,ACTION,repair.action_repair_order_graph,Repair Orders Analysis,repair.order,repair,repair/views/repair_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,graph,pivot,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{\n                'search_default_product': 1,\n                'search_default_createDate': 1,\n            }"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0083,ACTION,repair.action_repair_order_tree,Repair Orders,repair.order,repair,repair/views/repair_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,graph,pivot,form,activity"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0084,ACTION,repair.action_report_repair_order,Repair Order,repair.order,repair,repair/report/repair_reports.xml,STANDARD,"{""kind"": ""ir.actions.report"", ""view_mode"": null, ""binding"": ""repair.order"", ""binding_type"": ""report"", ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0085,ACTION,sale_amazon.list_amazon_account_action,Amazon Accounts,amazon.account,sale_amazon,sale_amazon/views/amazon_account_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0086,ACTION,sale_amazon.quick_create_account_action,Amazon Accounts,amazon.account,sale_amazon,sale_amazon/views/amazon_account_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0087,ACTION,sale_lazada.action_fetch_shipping_label,Fetch Shipping Label (Lazada),stock.picking,sale_lazada,sale_lazada/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0088,ACTION,sale_lazada.action_lazada_shop_authorization_error,Lazada Shop Authorization Error,lazada.shop,sale_lazada,sale_lazada/views/lazada_shop_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'lazada_shop_authorization_error': True}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0089,ACTION,sale_lazada.action_lazada_shop_list,Lazada Shops,lazada.shop,sale_lazada,sale_lazada/views/lazada_shop_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'search_default_filter_active': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0090,ACTION,sale_project_stock.stock_move_per_sale_order_line_action,Transfers,stock.move,sale_project_stock,sale_project_stock/views/stock_move_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,pivot,graph,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[('sale_line_id', '=', active_id)]"", ""context"": ""{}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0091,ACTION,sale_shopee.action_fetch_shipping_label,Fetch Shipping Label,stock.picking,sale_shopee,sale_shopee/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0092,ACTION,sale_shopee.action_shopee_shop_list,Shopee Shops,shopee.shop,sale_shopee,sale_shopee/views/shopee_shop_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'active_test': False, 'search_default_filter_active': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0093,ACTION,stock.act_stock_return_picking,Return,stock.return.picking,stock,stock/wizard/stock_picking_return_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0094,ACTION,stock.action_get_picking_type_operations,Operations,stock.move.line,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": null, ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[('picking_type_id', '=', active_id), ('picking_id', '!=', False)]"", ""context"": ""{\n                'search_default_todo': '1',\n            }"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0095,ACTION,stock.action_get_picking_type_ready_moves,Ready Moves,stock.move,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": null, ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": ""[('picking_type_id', '=', active_id)]"", ""context"": ""{'search_default_ready': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0096,ACTION,stock.action_install_barcode,Install Barcode,stock.picking.type,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.server"", ""view_mode"": null, ""binding"": ""stock.picking.type"", ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0097,ACTION,stock.action_inventory_at_date,Inventory at Date,stock.quantity.history,stock,stock/views/product_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0098,ACTION,stock.action_lead_mass_mail,Send email,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": ""stock.picking"", ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": ""{\n                'default_composition_mode': 'mass_mail',\n            }"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0099,ACTION,stock.action_location_form,Locations,stock.location,stock,stock/views/stock_location_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'search_default_in_location':1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0100,ACTION,stock.action_orderpoint,Reordering Rules,stock.warehouse.orderpoint,stock,stock/views/stock_orderpoint_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{'search_default_trigger': 'auto'}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0101,ACTION,stock.action_orderpoint_replenish,Replenishment,stock.warehouse.orderpoint,stock,stock/views/stock_orderpoint_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0102,ACTION,stock.action_orderpoint_snooze,Snooze,stock.orderpoint.snooze,stock,stock/wizard/stock_orderpoint_snooze_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": ""new"", ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0103,ACTION,stock.action_package_type_view,Package Types,stock.package.type,stock,stock/views/stock_package_type_view.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": null, ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": null, ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0104,ACTION,stock.action_package_view,Packages,stock.package,stock,stock/views/stock_package_views.xml,STANDARD,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": null, ""context"": ""{\n            'search_default_location': True,\n            'search_default_internal': True,\n            }"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0105,ACTION,stock.action_picking_form,New Transfer,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""form"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{\n                    'search_default_picking_type_id': [active_id],\n                    'default_picking_type_id': active_id,\n                    'contact_display': 'partner_address',\n            }"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0106,ACTION,stock.action_picking_tree_all,Transfers,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'default_company_id': allowed_company_ids[0]}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0107,ACTION,stock.action_picking_tree_backorder,Backorders,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'search_default_backorder': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0108,ACTION,stock.action_picking_tree_graph,To Do,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'search_default_available': 1, 'search_default_waiting': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0109,ACTION,stock.action_picking_tree_incoming,Receipts,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar,activity"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'restricted_picking_type_code': 'incoming', 'search_default_reception': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0110,ACTION,stock.action_picking_tree_internal,Internal Transfers,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'restricted_picking_type_code': 'internal', 'search_default_internal': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0111,ACTION,stock.action_picking_tree_late,Late Transfers,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'search_default_late': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0112,ACTION,stock.action_picking_tree_outgoing,Deliveries,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar,activity"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'restricted_picking_type_code': 'outgoing', 'search_default_delivery': 1}"", ""groups"": null}",DISCOVERED,,,
LI-INV-ACTION-0113,ACTION,stock.action_picking_tree_ready,To Do,stock.picking,stock,stock/views/stock_picking_views.xml,CRITICAL,"{""kind"": ""ir.actions.act_window"", ""view_mode"": ""list,kanban,form,calendar"", ""binding"": null, ""binding_type"": null, ""target"": null, ""domain"": """", ""context"": ""{'contact_display': 'partner_address', 'search_default_available': 1}"", ""groups"": null}",DISCOVERED,,,
