id,binding_model_id,create_uid,write_uid,type,path,binding_type,binding_view_types,name,help,create_date,write_date,view_id,res_id,limit,search_view_id,domain,context,res_model,target,view_mode,mobile_view_mode,usage,filter,cache
431,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Headers/Footers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Upload quotation headers and footers\\n            </p>\\n            <p>\\n                Personalize your quotes with catchy header and footer pages\\n                <br>\\n                to boost your sales.\\n            </p>\\n        ""}",2026-03-18 05:04:41.349774,2026-03-29 06:24:00.824954,\N,\N,80,\N,\N,{},quotation.document,current,"kanban,list,form",kanban,\N,\N,t
432,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sale Order Spreadsheets""}",\N,2026-03-18 05:04:42.983171,2026-03-29 06:25:02.210493,\N,\N,80,\N,\N,{'search_default_calculator_templates':1},sale.order.spreadsheet,current,list,kanban,\N,\N,t
397,\N,1,1,ir.actions.act_window,orders,action,"list,form","{""en_US"": ""Sales Orders""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new quotation, the first step of a new sale!\\n            </p><p>\\n                Once the quotation is confirmed, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\\n            </p>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:51.409806,\N,\N,80,1090,\N,{'search_default_sales' : 1},sale.order,current,"list,kanban,form,calendar,pivot,graph,activity,map",kanban,\N,\N,t
421,\N,1,1,ir.actions.act_window,follow-up-levels,action,"list,form","{""en_US"": ""Follow-up Levels""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Define follow-up levels and their related actions\\n          </p><p>\\n            For each step, specify the actions to be taken and delay in days. It is\\n            possible to use print and e-mail templates to send specific messages to\\n            the customer.\\n          </p>\\n      ""}",2026-03-18 05:04:37.883567,2026-03-29 06:24:53.886516,\N,\N,80,1142,\N,{},account_followup.followup.line,current,"list,kanban,form",kanban,\N,\N,t
409,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales Orders""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n            Create a new quotation, the first step of a new sale!\\n            </p><p>\\n            Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.\\n            </p>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,1090,"[('state','not in',('draft','sent','cancel'))]","{\n                'search_default_team_id': [active_id],\n                'default_team_id': active_id,\n            }\n        ",sale.order,current,"list,form,calendar,graph,kanban,pivot",kanban,\N,\N,t
423,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Invoices To Be Issued""}",\N,2026-03-18 05:04:39.272783,2026-03-29 06:24:56.313547,1152,\N,80,1151,"[('invoice_to_be_issued', '=', True)]","{'search_default_last_365_days': 1, 'search_default_groupby_customer': 1}",sale.order.line,current,list,kanban,\N,\N,t
424,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Invoiced Not Delivered""}",\N,2026-03-18 05:04:39.272783,2026-03-29 06:24:56.313547,1152,\N,80,1151,"[('deferred_revenue', '=', True)]","{'search_default_last_365_days': 1, 'search_default_groupby_customer': 1}",sale.order.line,current,list,kanban,\N,\N,t
462,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Recurring Plans""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a Recurring Plan\\n            </p>\\n            <p>\\n                Set Recurring Plans on Opportunities to display the contracts' renewal periodicity<br>(e.g: Monthly, Yearly).\\n            </p>\\n        ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,\N,{},crm.recurring.plan,current,list,kanban,\N,\N,t
596,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Locations""}",\N,2026-03-18 05:30:58.653183,2026-03-29 06:23:03.015949,\N,\N,80,\N,"[('storage_category_id', '=', active_id)]",{},stock.location,current,"list,form",kanban,\N,\N,t
242,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Internal Transfers""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                  Register a payment\\n                </p><p>\\n                  Payments are used to register liquidity movements. You can process those payments by your own means or by using installed facilities.\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,713,\N,80,\N,[],"{'default_payment_type': 'outbound', 'search_default_transfers_filter': 1, 'display_account_trust': True}",account.payment,current,"list,kanban,form,graph",kanban,\N,\N,t
250,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Journal Items""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,\N,\N,80,\N,\N,"{'search_default_account_id': [active_id], 'search_default_posted': 1}",account.move.line,current,"list,form",kanban,\N,\N,t
260,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Journal Items""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,728,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'search_default_partner_id': [active_id], 'default_partner_id': active_id, 'search_default_posted':1}",account.move.line,current,"list,form",kanban,\N,\N,t
254,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Journal Items""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,728,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'general', 'search_default_posted':1, 'expand':'1'}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
255,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sales""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,729,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'sales', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_sales':1, 'expand': 1}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
256,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Purchases""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,729,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'purchase', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_purchases':1, 'expand': 1}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
257,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Bank and Cash""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,730,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'bank', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_bank':1, 'search_default_cash':1, 'expand': 1}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
258,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Miscellaneous""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,731,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'general', 'search_default_group_by_move': 1, 'search_default_posted':1, 'search_default_misc_filter':1, 'expand': 1}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
413,\N,1,1,ir.actions.act_window,products,action,"list,form","{""en_US"": ""Products""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a new product\\n            </p><p>\\n                You must define a product for everything you sell or purchase,\\n                whether it's a storable product, a consumable or a service.\\n            </p>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,506,\N,"{""search_default_filter_to_sell"":1, ""sale_multi_pricelist_product_template"": 1}",product.template,current,"list,form",kanban,\N,\N,t
261,\N,1,1,ir.actions.act_window,items,action,"list,form","{""en_US"": ""Journal Items""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,728,\N,80,\N,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note')), ('parent_state', '!=', 'cancel')]","{'journal_type':'general', 'search_default_posted':1}",account.move.line,current,"list,pivot,graph,kanban",kanban,\N,\N,t
271,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Entries""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,739,\N,80,751,\N,{'default_move_type': 'entry'},account.move,current,"list,form",kanban,\N,\N,t
263,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Journal Entries""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                No journal entries selected\\n              </p><p>\\n                This view shows only the journal entries that were selected from another context,\\n                such as for sending by email or reviewing a batch of records.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,739,\N,80,751,"[('id', 'in', context.get('active_ids'))]",{},account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
270,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Amounts to Settle""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Amounts to settle\\n                </p><p>\\n                    Cool, it looks like you don't have any amount to settle.\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,737,\N,80,738,"[('parent_state', '=', 'posted'), ('date_maturity', '!=', False), ('amount_residual', '!=', 0), ('account_id.reconcile', '=', True)]",{},account.move.line,current,list,kanban,\N,\N,t
262,\N,1,1,ir.actions.act_window,entries,action,"list,form","{""en_US"": ""Journal Entries""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a journal entry\\n              </p><p>\\n                A journal entry consists of several journal items, each of\\n                which is either a debit or a credit transaction.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,739,\N,80,751,\N,"{'default_move_type': 'entry', 'search_default_posted':1, 'view_no_maturity': True}",account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
259,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Partner Ledger""}",\N,2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,733,\N,80,736,"[('display_type', 'not in', ('line_section', 'line_subsection', 'line_note'))]","{'journal_type':'general', 'search_default_group_by_partner': 1, 'search_default_posted':1, 'search_default_trade_payable':1, 'search_default_trade_receivable':1, 'search_default_unreconciled':1}",account.move.line,current,"list,pivot,graph",kanban,\N,\N,t
264,\N,1,1,ir.actions.act_window,invoicing,action,"list,form","{""en_US"": ""Invoices""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a customer invoice\\n              </p><p>\\n                Create invoices, register payments and keep track of the discussions with your customers.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,743,\N,80,752,"[('move_type', 'in', ['out_invoice', 'out_refund', 'out_receipt'])]",{'default_move_type': 'out_invoice'},account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
265,\N,1,1,ir.actions.act_window,customer-invoices,action,"list,form","{""en_US"": ""Invoices""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a customer invoice\\n              </p><p>\\n                Create invoices, register payments and keep track of the discussions with your customers.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,743,\N,80,752,"[('move_type', 'in', ['out_invoice', 'out_refund', 'out_receipt'])]","{'search_default_out_invoice': 1, 'search_default_out_receipt': 1, 'default_move_type': 'out_invoice'}",account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
266,\N,1,1,ir.actions.act_window,customer-credit-notes,action,"list,form","{""en_US"": ""Credit Notes""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a credit note\\n              </p><p>\\n                Note that the easiest way to create a credit note is to do it directly\\n                from the customer invoice.\\n              </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,744,\N,80,752,"[('move_type', 'in', ['out_invoice', 'out_refund'])]","{'search_default_out_refund': 1, 'default_move_type': 'out_refund', 'display_account_trust': True}",account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
267,\N,1,1,ir.actions.act_window,bills,action,"list,form","{""en_US"": ""Bills""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Create a vendor bill\\n                </p><p>\\n                    Capture invoices, register payments and keep track of the discussions with your vendors.\\n                </p>\\n            ""}",2026-03-18 05:04:07.882243,2026-03-29 06:22:49.558331,746,\N,80,753,"[('move_type', 'in', ['in_invoice', 'in_refund', 'in_receipt'])]","{'default_move_type': 'in_invoice', 'display_account_trust': True}",account.move,current,"list,kanban,form,activity",kanban,\N,\N,t
478,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Pipeline Activities""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    Let's get to work!\\n                </p><p>\\n                    Activities marked as Done on Leads will appear here, providing an overview of lead interactions.\\n                </p>\\n            ""}",2026-03-18 05:05:38.118228,2026-03-29 06:22:55.489688,\N,\N,80,\N,[],{'search_default_team_id': active_id},crm.activity.report,current,"graph,pivot,list",kanban,\N,\N,t
487,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Pipeline Analysis""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                    No data found!\\n                </p><p>\\n                    Use this menu to have an overview of your Pipeline.\\n                </p>\\n            ""}",2026-03-18 05:05:41.150235,2026-03-29 06:23:15.57192,\N,\N,80,1267,\N,"{\n                'list_view_ref': 'crm.crm_case_tree_view_oppor',\n                'default_type': 'opportunity',\n                'search_default_filter_opportunity': True,\n                'search_default_filter_create_date': 1}",crm.lead,current,"graph,pivot,cohort,list,form",kanban,\N,\N,t
492,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Lead Mining Requests""}",\N,2026-03-18 05:05:42.139823,2026-03-29 06:23:37.342674,\N,\N,80,\N,\N,{},crm.iap.lead.mining.request,current,"list,form",kanban,\N,\N,t
412,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Sale Order Plans""}","{""en_US"": ""<p class=\\""o_view_nocontent_smiling_face\\"">\\n                Create a Sale Order Activity Plan\\n            </p>\\n            <p>\\n                Activity plans are used to assign a list of activities in just a few clicks\\n                (e.g. \\""Delivery scheduling\\"", \\""Order Payment Follow-up\\"", ...)\\n            </p>\\n        ""}",2026-03-18 05:04:33.38448,2026-03-29 06:23:41.334943,\N,\N,80,382,"[('res_model', '=', 'sale.order')]",{'default_res_model': 'sale.order'},mail.activity.plan,current,"list,kanban,form",kanban,\N,\N,t
493,\N,1,1,ir.actions.act_window,\N,action,"list,form","{""en_US"": ""Quotation""}",\N,2026-03-18 05:05:43.22904,2026-03-29 06:23:50.677922,\N,\N,80,\N,"[('opportunity_id', '=', active_id)]","{'search_default_opportunity_id': active_id, 'default_opportunity_id': active_id}",sale.order,current,"form,list,graph",kanban,\N,\N,t
